appid,reviewId,charLen,isPositive,tokens_in_review,zero_hit,pairIndex,type,Flow_count,Utility_count,Nostalgia_count,Flow_prop,Utility_prop,Nostalgia_prop,Flow_per_100,Utility_per_100,Nostalgia_per_100,Flow_share,Utility_share,Nostalgia_share,None_share
250460,23967681,208,1,36,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,23896167,86,0,14,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,23831669,21,1,4,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,23780543,169,1,29,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,23465914,66,0,12,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,23410072,67,0,13,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,23358612,139,0,24,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,23320337,178,1,31,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,23246202,357,0,58,False,2,top,0,3,0,0.0,1.0,0.0,0.0,5.172413793103448,0.0,0.0,0.05172413793103448,0.0,0.9482758620689655
250460,23241386,1,0,0,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,23197717,417,0,71,False,2,top,0,3,0,0.0,1.0,0.0,0.0,4.225352112676056,0.0,0.0,0.04225352112676056,0.0,0.9577464788732395
250460,23173846,134,0,19,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,23155482,39,0,7,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,22946814,5,1,1,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,22871995,184,0,29,False,2,top,0,1,0,0.0,1.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.034482758620689655,0.0,0.9655172413793104
250460,22748815,5,1,2,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,22208637,347,1,60,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,22188467,43,1,8,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,22163198,10,1,2,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21849536,185,1,32,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21843204,93,1,16,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21799557,263,1,46,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21737279,87,0,15,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21677114,107,1,18,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11099585,378,1,64,False,2,top,0,3,0,0.0,1.0,0.0,0.0,4.6875,0.0,0.0,0.046875,0.0,0.953125
250460,21647108,203,1,40,False,2,top,1,0,0,1.0,0.0,0.0,2.5,0.0,0.0,0.025,0.0,0.0,0.975
250460,21644111,104,1,22,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21591171,53,1,8,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21551999,15,1,4,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21531649,397,0,74,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21520803,3,1,1,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21511865,40,1,6,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21507018,729,1,133,False,2,top,0,0,1,0.0,0.0,1.0,0.0,0.0,0.7518796992481203,0.0,0.0,0.007518796992481203,0.9924812030075187
250460,21491547,34,1,7,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,8570580,930,1,162,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21399209,154,1,31,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,19443718,402,0,67,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21249854,46,1,7,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21236450,675,1,124,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21144697,496,0,78,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,21024750,5,1,1,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20887958,371,1,63,False,2,top,1,0,0,1.0,0.0,0.0,1.5873015873015872,0.0,0.0,0.015873015873015872,0.0,0.0,0.9841269841269842
250460,20884835,15,1,3,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20878114,14,1,2,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20740363,480,1,85,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20738010,877,1,143,False,2,top,1,0,0,1.0,0.0,0.0,0.6993006993006993,0.0,0.0,0.006993006993006993,0.0,0.0,0.993006993006993
250460,20675818,164,1,29,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20619719,101,1,20,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20557364,17,0,3,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20542385,60,1,11,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20537508,8,1,2,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20468768,30,1,6,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15733238,745,1,133,False,2,top,2,0,0,1.0,0.0,0.0,1.5037593984962405,0.0,0.0,0.015037593984962405,0.0,0.0,0.9849624060150376
250460,20307448,76,1,13,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20306716,295,1,52,False,2,top,1,0,0,1.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.019230769230769232,0.0,0.0,0.9807692307692307
250460,20249087,64,0,9,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20141528,85,1,18,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,20110031,703,0,117,False,2,top,0,1,0,0.0,1.0,0.0,0.0,0.8547008547008548,0.0,0.0,0.008547008547008548,0.0,0.9914529914529915
250460,11871115,69,1,12,False,2,top,1,0,0,1.0,0.0,0.0,8.333333333333332,0.0,0.0,0.08333333333333333,0.0,0.0,0.9166666666666666
250460,19898889,425,0,70,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,19848022,116,0,24,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,19825839,91,0,15,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,19786664,237,0,39,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,19342860,235,1,42,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,19221558,95,1,19,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,19183884,2,1,1,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,18918367,341,1,56,False,2,top,0,1,0,0.0,1.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.017857142857142856,0.0,0.9821428571428571
250460,18769735,276,1,52,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13279156,113,1,20,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,18587512,157,1,29,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,18462340,156,0,27,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,18442784,255,1,47,False,2,top,0,0,1,0.0,0.0,1.0,0.0,0.0,2.127659574468085,0.0,0.0,0.02127659574468085,0.9787234042553191
250460,18317343,462,0,77,False,2,top,0,0,1,0.0,0.0,1.0,0.0,0.0,1.2987012987012987,0.0,0.0,0.012987012987012988,0.987012987012987
250460,18278491,66,0,9,False,2,top,0,1,0,0.0,1.0,0.0,0.0,11.11111111111111,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888
250460,9859199,1629,0,270,False,2,top,0,1,0,0.0,1.0,0.0,0.0,0.3703703703703704,0.0,0.0,0.003703703703703704,0.0,0.9962962962962963
250460,18194556,819,0,146,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,18129537,171,1,32,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,18123718,37,1,4,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,18064593,279,1,45,False,2,top,1,1,0,0.5,0.5,0.0,2.2222222222222223,2.2222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.0,0.9555555555555556
250460,18016928,280,0,49,False,2,top,1,0,0,1.0,0.0,0.0,2.0408163265306123,0.0,0.0,0.02040816326530612,0.0,0.0,0.9795918367346939
250460,17987021,6,0,1,False,2,top,0,1,0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0
250460,17782133,14,1,3,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17591763,555,1,100,False,2,top,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.99
250460,17562081,7,1,1,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17407895,31,0,5,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17341798,352,0,69,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17327617,291,1,60,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17261652,1215,0,205,False,2,top,0,1,0,0.0,1.0,0.0,0.0,0.4878048780487805,0.0,0.0,0.004878048780487805,0.0,0.9951219512195122
250460,17223013,114,1,21,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17203942,325,0,54,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17215102,88,1,13,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17204577,737,1,132,False,2,top,2,0,0,1.0,0.0,0.0,1.5151515151515151,0.0,0.0,0.015151515151515152,0.0,0.0,0.9848484848484849
250460,17168287,1111,0,178,False,2,top,0,1,0,0.0,1.0,0.0,0.0,0.5617977528089888,0.0,0.0,0.0056179775280898875,0.0,0.9943820224719101
250460,17133168,627,0,115,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17127471,78,1,15,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17070583,82,1,16,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,17069789,172,1,25,False,2,top,1,0,0,1.0,0.0,0.0,4.0,0.0,0.0,0.04,0.0,0.0,0.96
250460,16929884,273,0,50,False,2,top,1,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.98
250460,16916263,48,0,8,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16840872,118,1,22,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16834737,10,1,2,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16770312,573,1,91,False,2,top,1,1,0,0.5,0.5,0.0,1.098901098901099,1.098901098901099,0.0,0.01098901098901099,0.01098901098901099,0.0,0.978021978021978
250460,16676856,11,0,2,False,2,top,0,1,0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,0.5,0.0,0.5
250460,16653210,64,0,13,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16645374,8,1,2,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16514096,34,1,7,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16464776,25,1,4,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16330569,201,1,31,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16277279,105,0,14,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16158374,54,1,9,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16151167,119,1,23,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,16027999,57,0,9,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15996540,1934,1,338,False,2,top,1,0,0,1.0,0.0,0.0,0.2958579881656805,0.0,0.0,0.0029585798816568047,0.0,0.0,0.9970414201183432
250460,15986342,29,1,3,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15964404,902,1,153,False,2,top,0,0,3,0.0,0.0,1.0,0.0,0.0,1.9607843137254901,0.0,0.0,0.0196078431372549,0.9803921568627451
250460,15963949,219,1,36,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15932386,55,1,11,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15881214,65,0,13,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15877464,34,1,6,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15766205,675,1,101,False,2,top,2,0,0,1.0,0.0,0.0,1.9801980198019802,0.0,0.0,0.019801980198019802,0.0,0.0,0.9801980198019802
250460,8600685,25,1,3,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15620465,105,0,19,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15617855,66,1,12,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15439269,230,0,42,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15187389,45,0,8,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15183024,141,1,21,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,15081558,1378,1,226,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14896939,453,0,81,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14760122,52,1,10,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14744556,146,0,25,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14695219,151,0,21,False,2,top,0,1,0,0.0,1.0,0.0,0.0,4.761904761904762,0.0,0.0,0.047619047619047616,0.0,0.9523809523809523
250460,14636531,10,1,2,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14629482,778,0,133,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14484732,216,1,39,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14408740,21,1,5,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14286441,99,1,18,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14165665,3,1,1,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14159470,251,1,44,False,2,top,1,0,0,1.0,0.0,0.0,2.272727272727273,0.0,0.0,0.022727272727272728,0.0,0.0,0.9772727272727273
250460,14117469,11,1,2,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,14107047,118,1,20,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13992508,970,1,174,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13944446,43,1,7,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12225457,78,0,12,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13863996,196,1,33,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13856469,119,1,21,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13832795,46,1,6,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13821521,42,1,5,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13817562,82,0,16,False,2,top,0,1,0,0.0,1.0,0.0,0.0,6.25,0.0,0.0,0.0625,0.0,0.9375
250460,13814978,203,1,33,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13813296,795,1,141,False,2,top,1,0,0,1.0,0.0,0.0,0.7092198581560284,0.0,0.0,0.0070921985815602835,0.0,0.0,0.9929078014184397
250460,13789056,286,1,50,False,2,top,0,1,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.98
250460,13752721,255,1,46,False,2,top,0,0,1,0.0,0.0,1.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.021739130434782608,0.9782608695652174
250460,13751753,51,1,7,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13738009,546,1,95,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13707311,196,1,37,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13684627,62,1,12,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13672143,23,1,3,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13656163,291,0,53,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13609363,68,1,12,False,2,top,1,0,0,1.0,0.0,0.0,8.333333333333332,0.0,0.0,0.08333333333333333,0.0,0.0,0.9166666666666666
250460,13463487,91,1,15,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13440660,18,1,3,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13437506,217,1,36,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13426377,44,1,9,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13384757,97,0,16,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13274602,35,1,6,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13259231,3,0,1,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13252456,38,1,7,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13238476,96,1,18,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13222715,327,1,60,False,2,top,1,0,0,1.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.016666666666666666,0.0,0.0,0.9833333333333333
250460,13213522,47,1,7,False,2,top,1,0,0,1.0,0.0,0.0,14.285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428572
250460,13194627,236,1,43,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13177044,109,1,20,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11792835,117,0,21,False,2,top,0,1,0,0.0,1.0,0.0,0.0,4.761904761904762,0.0,0.0,0.047619047619047616,0.0,0.9523809523809523
250460,13134131,118,1,24,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13132425,62,1,13,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13130707,105,1,19,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13104489,124,1,22,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13073485,547,1,89,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13054646,33,1,5,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,13052053,45,0,6,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12978433,26,1,4,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12921435,221,1,36,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12879819,51,1,11,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12862135,84,1,19,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12843667,167,1,28,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12174060,19,1,3,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12807905,714,1,124,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12784059,52,1,9,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12754404,310,0,53,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12735000,51,1,7,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12704358,206,1,37,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12324878,550,1,89,False,2,top,0,1,0,0.0,1.0,0.0,0.0,1.1235955056179776,0.0,0.0,0.011235955056179775,0.0,0.9887640449438202
250460,12668018,22,1,5,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12617466,1232,1,215,False,2,top,1,0,0,1.0,0.0,0.0,0.46511627906976744,0.0,0.0,0.004651162790697674,0.0,0.0,0.9953488372093023
250460,12563666,136,1,22,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12563435,162,1,30,False,2,top,0,1,0,0.0,1.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.03333333333333333,0.0,0.9666666666666667
250460,12461244,5,0,1,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12414930,664,0,112,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12414792,834,0,128,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12365101,839,0,153,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12364496,129,1,23,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12342787,0,1,1,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12292975,51,0,8,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12264038,332,0,65,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12239732,54,0,9,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12232445,226,1,43,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12208552,85,0,16,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12187777,336,1,58,False,2,top,1,1,0,0.5,0.5,0.0,1.7241379310344827,1.7241379310344827,0.0,0.017241379310344827,0.017241379310344827,0.0,0.9655172413793104
250460,12066607,345,1,60,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12015425,1393,1,241,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,12006518,841,1,149,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11952541,463,1,72,False,2,top,0,1,0,0.0,1.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.013888888888888888,0.0,0.9861111111111112
250460,11541646,1309,0,221,False,2,top,0,0,1,0.0,0.0,1.0,0.0,0.0,0.4524886877828055,0.0,0.0,0.004524886877828055,0.995475113122172
250460,11602459,383,1,71,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11395027,715,1,117,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11491503,239,1,42,False,2,top,0,0,1,0.0,0.0,1.0,0.0,0.0,2.380952380952381,0.0,0.0,0.023809523809523808,0.9761904761904762
250460,11478834,171,1,28,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11459448,262,1,44,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11360294,77,1,13,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11355354,262,0,49,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11309681,252,1,44,False,2,top,1,0,0,1.0,0.0,0.0,2.272727272727273,0.0,0.0,0.022727272727272728,0.0,0.0,0.9772727272727273
250460,11271378,84,1,13,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11218303,179,1,33,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11217873,43,1,8,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11216206,72,0,13,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11213716,80,0,15,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250460,11172994,275,0,45,False,2,top,0,1,0,0.0,1.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.022222222222222223,0.0,0.9777777777777777
250460,11167826,116,1,21,True,2,top,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
